135279,92300,18
135245,92278,18
135262,92308,18
135099,92495,18
135150,92485,18
135223,92353,18
135067,92614,18
135275,92284,18
135269,92298,18
135139,92504,18
135130,92589,18
135101,92462,18
135073,92579,18
135013,92696,18
135217,92268,18
135238,92330,18
135231,92331,18
135128,92439,18
135174,92455,18
135167,92332,18
135142,92512,18
135290,92261,18
135059,92641,18
135147,92507,18
135277,92276,18
135284,92275,18
135170,92473,18
135097,92471,18
135100,92500,18
135164,92453,18
136202,91693,18
135225,92333,18
135275,92285,18
135058,92638,18
135169,92511,18
135140,92384,18
135088,92482,18
135126,92574,18
135148,92499,18
135271,92294,18
135281,92297,18
135065,92628,18
135094,92493,18
135101,92492,18
135146,92524,18
135231,92361,18
135134,92427,18
135085,92578,18
135296,92177,18
135155,92489,18
135279,92281,18
135296,92311,18
135240,92326,18
135305,92317,18
135295,92186,18
135144,92508,18
135299,92256,18
135284,92305,18
135153,92473,18
135170,92503,18
135160,92413,18
135121,92592,18
135269,92279,18
135143,92383,18
135018,92700,18
135234,92369,18
135225,92363,18
135151,92498,18
135108,92470,18
135176,92452,18
135098,92514,18
135352,92275,18
135050,92644,18
135137,92385,18
135105,92504,18
135131,92499,18
135264,92297,18
135233,92366,18
135087,92583,18
135283,92293,18
135301,92174,18
135130,92437,18
135057,92622,18
135235,92333,18
135004,92713,18
135273,92291,18
135260,92306,18
135150,92496,18
135054,92640,18
135112,92482,18
135286,92301,18
135252,92279,18
135245,92280,18
135099,92497,18
135106,92496,18
135271,92275,18
135095,92452,18
135159,92452,18
135236,92365,18
135135,92495,18
135147,92355,18
135173,92453,18
135297,92183,18
135132,92566,18
135242,92323,18
136517,91847,18
135128,92412,18
135177,92395,18
135288,92268,18
135031,92578,18
135294,92304,18
135022,92663,18
135107,92500,18
135131,92529,18
135143,92364,18
135010,92700,18
135133,92495,18
135139,92382,18
135316,92258,18
135119,92423,18
135056,92645,18
135150,92488,18
135138,92391,18
135110,92508,18
135064,92626,18
135275,92287,18
135237,92329,18
135026,92668,18
135069,92621,18
135083,92622,18
135089,92580,18
135063,92635,18
135132,92433,18
135146,92506,18
135254,92275,18
135242,92353,18
135108,92492,18
135264,92278,18
135159,92482,18
135013,92699,18
135182,92398,18
135217,92271,18
135156,92453,18
135239,92324,18
135283,92274,18
135299,92179,18
135008,92676,18
135024,92668,18
135167,92335,18
135290,92264,18
135076,92437,18
135316,92259,18
135097,92474,18
135117,92533,18
134978,92777,18
135143,92394,18
135118,92574,18
135080,92616,18
134975,92820,18
135334,92243,18
135143,92528,18
135299,92258,18
135258,92271,18
135223,92386,18
135170,92505,18
135039,92645,18
135207,91957,18
135141,92512,18
135300,92171,18
135263,92295,18
135149,92493,18
135066,92622,18
135028,92664,18
135088,92485,18
135231,92373,18
134986,92780,18
135247,92278,18
135164,92407,18
135241,92320,18
135137,92387,18
135175,92479,18
135168,92452,18
135134,92430,18
135219,92267,18
135296,92180,18
135068,92589,18
135223,92337,18
135293,92223,18
135189,92290,18
135074,92625,18
135256,92272,18
135144,92511,18
135044,92648,18
135126,92394,18
135269,92282,18
135038,92662,18
135139,92404,18
135292,92261,18
135172,92473,18
135140,92417,18
135137,92388,18
135328,92203,18
135074,92576,18
135105,92507,18
135227,92333,18
135068,92590,18
135104,92482,18
135233,92369,18
135244,92279,18
135177,92397,18
135170,92457,18
135266,92304,18
135103,92491,18
135060,92638,18
135171,92511,18
134978,92808,18
135134,92594,18
135136,92426,18
135017,92701,18
135099,92509,18
135273,92294,18
135106,92449,18
135067,92628,18
135140,92496,18
135102,92538,18
135150,92499,18
135095,92455,18
135162,92421,18
135263,92276,18
135271,92278,18
135148,92483,18
135142,92363,18
135091,92473,18
135258,92293,18
135108,92503,18
135147,92358,18
135297,92186,18
135173,92456,18
135146,92508,18
135015,92676,18
135155,92473,18
135288,92271,18
135137,92418,18
135110,92470,18
135277,92290,18
135068,92620,18
135087,92482,18
135148,92562,18
135131,92532,18
135038,92643,18
135106,92450,18
135164,92467,18
135222,92256,18
135151,92482,18
135139,92385,18
135119,92426,18
135241,92252,18
135298,92178,18
135162,92451,18
135172,92454,18
135026,92671,18
135089,92583,18
135076,92623,18
135095,92485,18
135125,92313,18
135146,92509,18
135152,92495,18
135163,92405,18
135046,92646,18
135254,92278,18
135039,92647,18
135148,92513,18
135159,92485,18
135242,92356,18
135147,92388,18
135217,92274,18
130287,87625,18
134979,92814,18
135167,92338,18
135279,92295,18
135142,92518,18
135162,92402,18
135273,92275,18
135067,92609,18
135093,92470,18
135076,92440,18
135144,92522,18
135153,92487,18
134985,92779,18
135303,92315,18
135169,92392,18
135280,92265,18
136436,91801,18
135166,92463,18
135161,92455,18
135306,92260,18
135111,91979,18
135075,92378,18
135119,92590,18
135158,92411,18
135138,92424,18
135155,92454,18
135300,92174,18
135263,92298,18
135149,92496,18
135121,92423,18
135048,92642,18
135234,92334,18
135103,92502,18
135296,92183,18
135170,92459,18
135256,92275,18
135144,92514,18
135275,92271,18
135104,92534,18
135069,92605,18
135083,92606,18
135146,92490,18
135149,92447,18
135146,92356,18
135143,92561,18
135099,92511,18
135336,92242,18
135106,92510,18
135052,92638,18
135318,92259,18
135278,92279,18
135155,92484,18
135142,92365,18
135240,92321,18
135104,92485,18
135045,92643,18
135079,92603,18
135266,92307,18
135239,92259,18
135151,92493,18
135236,92330,18
135068,92622,18
135020,92661,18
135136,92429,18
135014,92675,18
135099,92512,18
135017,92704,18
135119,92571,18
135191,92289,18
135215,92318,18
135050,92639,18
135150,92502,18
135275,92301,18
135162,92424,18
135243,92320,18
135221,92267,18
135271,92281,18
135092,92514,18
135108,92506,18
135327,92204,18
134974,92820,18
135076,92625,18
135289,92265,18
135277,92302,18
135046,92648,18
135128,92590,18
135284,92292,18
135087,92485,18
135104,92515,18
135097,92488,18
135038,92646,18
135275,92302,18
135139,92388,18
135076,92576,18
135153,92489,18
135077,92617,18
135140,92529,18
135172,92457,18
135163,92408,18
135083,92628,18
135268,92304,18
135226,92320,18
135046,92649,18
135218,92268,18
135208,92399,18
135101,92509,18
135164,92421,18
135168,92466,18
135260,92302,18
135296,92194,18
135288,92304,18
135223,92351,18
135162,92405,18
135273,92278,18
135150,92483,18
135093,92473,18
135144,92525,18
135131,92565,18
135153,92490,18
135160,92430,18
135166,92466,18
135139,92418,18
135073,92577,18
135141,92384,18
135276,92286,18
135238,92328,18
135089,92482,18
135016,92701,18
135232,92370,18
135128,92437,18
135127,92574,18
135149,92499,18
135248,92275,18
135265,92305,18
135049,92636,18
135284,92273,18
135104,92496,18
135097,92469,18
135135,92427,18
136201,91694,18
135101,92539,18
135272,92295,18
135161,92422,18
135103,92505,18
135164,92451,18
135296,92186,18
135217,92307,18
142645,91088,18
135270,92279,18
135275,92274,18
135095,92469,18
134954,92794,18
135099,92514,18
135280,92298,18
135065,92626,18
135101,92490,18
135145,92484,18
135130,92533,18
135085,92576,18
135278,92282,18
135155,92487,18
135240,92324,18
135305,92315,18
136515,91848,18
135061,92635,18
135070,92600,18
135121,92590,18
135286,92269,18
135302,92174,18
135151,92496,18
135020,92664,18
135075,92624,18
135262,92328,18
135141,92365,18
135162,92465,18
135050,92642,18
135295,92263,18
135282,92303,18
135076,92637,18
135146,92523,18
135148,92355,18
135108,92509,18
135161,92403,18
135122,92582,18
135134,92417,18
135221,92358,18
135151,92447,18
135160,92412,18
135132,92529,18
135157,92483,18
135267,92303,18
135051,92634,18
135095,92450,18
135286,92299,18
135252,92277,18
135165,92336,18
135106,92494,18
135280,92279,18
135242,92321,18
135159,92450,18
135236,92363,18
135122,92399,18
135078,92483,18
135047,92643,18
135268,92307,18
135265,92278,18
135218,92271,18
135107,92498,18
135254,92322,18
135101,92512,18
134987,92710,18
135109,92493,18
135221,92388,18
135077,92437,18
135223,92354,18
135245,92279,18
135150,92352,18
135154,92484,18
135273,92281,18
135025,92669,18
135093,92476,18
135110,92506,18
135236,92364,18
134968,92793,18
135269,92299,18
135208,91957,18
135254,92273,18
135239,92322,18
135108,92490,18
135226,92362,18
135013,92697,18
135022,92662,18
135232,92373,18
135128,92440,18
135024,92666,18
135248,92278,18
135049,92639,18
135290,92262,18
135142,92513,18
135291,92303,18
135316,92257,18
135019,92662,18
135079,92617,18
135164,92454,18
135118,92572,18
135275,92286,18
135323,92247,18
135267,92275,18
135223,92384,18
135057,92642,18
135064,92616,18
135299,92306,18
135027,92665,18
135095,92472,18
136437,91800,18
135126,92575,18
135148,92500,18
135247,92276,18
135101,92493,18
135076,92639,18
135228,92358,18
135146,92525,18
135144,92384,18
135155,92490,18
135305,92318,18
135293,92221,18
135274,92303,18
135144,92509,18
135061,92638,18
135221,92360,18
135005,92691,18
135170,92504,18
135153,92474,18
135269,92280,18
135038,92660,18
135135,92594,18
135081,92613,18
135018,92701,18
135234,92370,18
135020,92667,18
135151,92499,18
135212,92270,18
135267,92305,18
135051,92636,18
135166,92450,18
135245,92339,18
135171,92474,18
135050,92645,18
135261,92244,18
135149,92483,18
135066,92612,18
135163,92422,18
135175,92478,18
135137,92386,18
135036,92660,18
135226,92334,18
135169,92458,18
135131,92500,18
135105,92505,18
135244,92277,18
135161,92406,18
135272,92279,18
135005,92692,18
135082,92605,18
135111,92470,18
135157,92486,18
135140,92494,18
135130,92438,18
135273,92292,18
135088,92554,18
135057,92623,18
135267,92306,18
135296,92258,18
135095,92453,18
135112,92483,18
135286,92302,18
135053,92641,18
135099,92498,18
135106,92497,18
135271,92276,18
135071,92587,18
135147,92484,18
135091,92471,18
135173,92454,18
135259,92270,18
135137,92416,18
135235,92329,18
135274,92284,18
135104,92472,18
135131,92530,18
135087,92480,18
135221,92391,18
135139,92383,18
135094,92470,18
135119,92424,18
135154,92487,18
135298,92176,18
135171,92455,18
135110,92509,18
135064,92627,18
135282,92287,18
135275,92288,18
135163,92403,18
135269,92302,18
135046,92644,18
135254,92276,18
135120,92590,18
135108,92493,18
135159,92483,18
135242,92354,18
135156,92454,18
135129,92593,18
135239,92325,18
135271,92306,18
135082,92586,18
135278,92296,18
135024,92669,18
135167,92336,18
135049,92642,18
135076,92438,18
135079,92620,18
135286,92283,18
135334,92244,18
135118,92575,18
135143,92395,18
135164,92457,18
135166,92461,18
135299,92259,18
134986,92656,18
135223,92387,18
135276,92281,18
135093,92509,18
135300,92172,18
135263,92296,18
135144,92561,18
135066,92623,18
136049,92094,18
135156,92484,18
135241,92321,18
135158,92450,18
135175,92480,18
135185,92508,18
135296,92181,18
135261,92296,18
135094,92451,18
135223,92338,18
135116,91980,18
135042,92645,18
135256,92273,18
135074,92626,18
135110,92490,18
135230,92328,18
135269,92283,18
135298,92257,18
135081,92616,18
135018,92704,18
135336,92240,18
135149,92361,18
135280,92293,18
135120,92571,18
135296,92260,18
135276,92273,18
135293,92303,18
135077,92634,18
135242,92251,18
135121,92422,18
134972,92838,18
135278,92277,18
135135,92423,18
135132,92494,18
135163,92425,18
135104,92483,18
135116,91981,18
135244,92280,18
135079,92601,18
135161,92409,18
135301,92172,18
135092,92477,18
135301,92306,18
134978,92809,18
135138,92531,18
135160,92456,18
135014,92673,18
135017,92702,18
135273,92295,18
135140,92497,18
135280,92294,18
135162,92422,18
135296,92261,18
135243,92318,18
135206,92401,18
140886,82105,18
135147,92487,18
135271,92279,18
135142,92364,18
135086,92579,18
134974,92818,18
135091,92474,18
135108,92504,18
135114,91982,18
135159,92410,18
135109,92592,18
135137,92419,18
135163,92455,18
135214,92270,18
135274,92287,18
135058,92618,18
135068,92621,18
135148,92563,18
135079,92631,18
135038,92644,18
135246,92276,18
135056,92643,18
135222,92257,18
135151,92483,18
135298,92307,18
135094,92473,18
135139,92386,18
135243,92319,18
135077,92615,18
135256,92295,18
135137,92498,18
135140,92527,18
135171,92458,18
135162,92452,18
135095,92486,18
135046,92647,18
135239,92328,18
135242,92357,18
135100,92510,18
135122,92435,18
135142,92394,18
134996,92711,18
135073,92624,18
135298,92258,18
135278,92299,18
134999,92718,18
135098,92494,18
135273,92276,18
135216,92266,18
135131,92563,18
135153,92488,18
134985,92780,18
135280,92266,18
135081,92627,18
135078,92598,18
135129,92413,18
135306,92261,18
135166,92464,18
136436,91802,18
135276,92284,18
135162,92482,18
135263,92299,18
135016,92699,18
135232,92368,18
135149,92497,18
135066,92626,18
135073,92625,18
135169,92472,18
135121,92424,18
135048,92643,18
135156,92487,18
135135,92425,18
136201,91692,18
135125,92394,18
135161,92420,18
135272,92293,18
135241,92324,18
135094,92454,18
135111,92484,18
135055,92633,18
135057,92637,18
135270,92277,18
135275,92272,18
135146,92357,18
135228,92265,18
135084,92586,18
135106,92511,18
135280,92296,18
135246,92336,18
135100,92491,18
135122,92416,18
135219,92350,18
135077,92637,18
135140,92549,18
135145,92482,18
135130,92531,18
135278,92280,18
135135,92426,18
136201,91693,18
135098,92475,18
135170,92455,18
135025,92607,18
135165,92432,18
135123,92582,18
135274,92298,18
135111,92485,18
142645,91087,18
135118,92425,18
135045,92644,18
135079,92604,18
135241,92354,18
135285,92270,18
135078,92579,18
135109,92510,18
135020,92662,18
135068,92623,18
135014,92676,18
135043,92566,18
135253,92277,18
135215,92319,18
135282,92301,18
135146,92387,18
135243,92321,18
135123,92399,18
135133,92589,18
135004,92674,18
135169,92453,18
135086,92582,18
135091,92477,18
135108,92507,18
135289,92266,18
135287,92275,18
135142,92530,18
135141,92492,18
135168,92391,18
135165,92462,18
135257,92298,18
135087,92486,18
135148,92566,18
135351,92275,18
135222,92388,18
135285,92300,18
135038,92647,18
135246,92279,18
135224,92354,18
135286,92311,18
135001,92696,18
135134,92494,18
135283,92284,18
135060,92588,18
135140,92530,18
135162,92455,18
135270,92299,18
135096,92452,18
135309,92192,18
135163,92409,18
135095,92489,18
135218,92269,18
135208,92400,18
136435,91801,18
135255,92274,18
135165,92463,18
135298,92261,18
135109,92491,18
135317,92257,18
135125,92396,18
135055,92644,18
135106,91963,18
135154,92482,18
135141,92522,18
135134,92495,18
135093,92474,18
135354,92262,18
135131,92566,18
135216,92269,18
134968,92791,18
135161,92472,18
135224,92384,18
135081,92630,18
135078,92601,18
135100,92464,18
135212,92287,18
135166,92467,18
135073,92578,18
135276,92287,18
135089,92483,18
135016,92702,18
135232,92371,18
135127,92575,18
135178,92390,18
135010,92682,18
135248,92276,18
135049,92637,18
135351,92256,18
135227,92264,18
135079,92615,18
135161,92423,18
135164,92452,18
135092,92491,18
135082,92622,18
135257,92270,18
135181,92398,18
135270,92280,18
135090,92475,18
136227,91753,18
135282,92274,18
135095,92470,18
135167,92460,18
135227,92343,18
135147,92501,18
135106,92514,18
135078,92631,18
135271,92293,18
135265,92307,18
135160,92458,18
135225,92327,18
135145,92485,18
134977,92777,18
135278,92283,18
135155,92488,18
135132,92500,18
135292,92222,18
135130,92534,18
135257,92271,18
135274,92301,18
135299,92255,18
135128,92518,18
135284,92304,18
135045,92647,18
135161,92453,18
135233,92330,18
135151,92497,18
135075,92625,18
134961,92823,18
135126,92440,18
135171,92472,18
135219,92258,18
135136,92387,18
135279,92275,18
135149,92481,18
135296,92305,18
135095,92500,18
135226,92332,18
135169,92456,18
135277,92300,18
135086,92585,18
135108,92510,18
135188,92290,18
135156,92471,18
135272,92277,18
135092,92472,18
135221,92359,18
135145,92515,18
135132,92530,18
135098,92508,18
135081,92612,18
135136,92600,18
135165,92465,18
135337,92243,18
135267,92304,18
135305,92262,18
135051,92635,18
135079,92637,18
135021,92658,18
135106,92495,18
135280,92280,18
135147,92482,18
135233,92360,18
135226,92333,18
135125,92582,18
135113,92485,18
135098,92459,18
135272,92278,18
135111,92469,18
135254,92323,18
135054,92634,18
135083,92586,18
135105,92449,18
135248,92337,18
135221,92389,18
135077,92438,18
135150,92353,18
135297,92177,18
135154,92485,18
135280,92281,18
135297,92311,18
135025,92670,18
135088,92582,18
135110,92507,18
135282,92285,18
135269,92300,18
135277,92281,18
136200,91694,18
135108,92491,18
135226,92363,18
135276,92290,18
135259,92298,18
135278,92294,18
135062,92625,18
135274,92274,18
135291,92304,18
135240,92252,18
135019,92663,18
135094,92469,18
135285,92284,18
135152,92486,18
135225,92329,18
135224,92338,18
135110,91978,18
135088,92583,18
135223,92385,18
135217,92265,18
135103,92463,18
135057,92643,18
135299,92173,18
135270,92283,18
135233,92332,18
135299,92307,18
136437,91801,18
135212,92320,18
135279,92277,18
135241,92319,18
135143,92522,18
135228,92359,18
135158,92448,18
135163,92472,18
135058,92635,18
135148,92446,18
135112,91983,18
135157,92411,18
135139,92531,18
135038,92661,18
135161,92456,18
135081,92614,18
135018,92702,18
135044,92563,18
135051,92637,18
135283,92298,18
135276,92271,18
135171,92475,18
135220,92386,18
135282,92307,18
135296,92308,18
135087,92579,18
135102,92502,18
135133,92595,18
135036,92661,18
135169,92459,18
135089,92555,18
135244,92278,18
135161,92407,18
135225,92360,18
135092,92475,18
135082,92606,18
135145,92518,18
135098,92511,18
135088,92555,18
135337,92246,18
135051,92638,18
135059,92619,18
135147,92485,18
135161,92486,18
135287,92310,18
135233,92363,18
135143,92503,18
135259,92271,18
134975,92795,18
135012,92671,18
135276,92301,18
135159,92408,18
135134,92588,18
135136,92420,18
135137,92417,18
135163,92453,18
135150,92493,18
135235,92330,18
135067,92622,18
135274,92285,18
134953,92820,18
135131,92531,18
135221,92258,18
135138,92387,18
135281,92275,18
135240,92254,18
135130,92597,18
135094,92471,18
135297,92180,18
140886,82104,18
135132,92563,18
135137,92496,18
135256,92293,18
135154,92488,18
135171,92456,18
135282,92288,18
135150,92444,18
135144,92486,18
135277,92284,18
135239,92326,18
135142,92392,18
135100,92508,18
135129,92594,18
135150,92356,18
135228,92370,18
135154,92567,18
135298,92256,18
135278,92297,18
135098,92492,18
135049,92643,18
135080,92612,18
135240,92255,18
135076,92439,18
135019,92666,18
135152,92489,18
135140,92392,18
135125,92441,18
135079,92621,18
135220,92359,18
135223,92388,18
135132,92593,18
135283,92271,18
135299,92176,18
135168,92457,18
135093,92510,18
135263,92297,18
135085,92586,18
135279,92289,18
135167,92466,18
135123,92416,18
135295,92194,18
135169,92470,18
135156,92485,18
135080,92613,18
135143,92525,18
136379,91841,18
135102,92504,18
135261,92297,18
135274,92307,18
135028,92661,18
135126,92396,18
135264,92305,18
135097,92460,18
135220,92389,18
135283,92301,18
135293,92304,18
135077,92635,18
135096,92469,18
135103,92496,18
135242,92252,18
135137,92518,18
135135,92424,18
135132,92495,18
135163,92426,18
135170,92453,18
135045,92642,18
135105,92463,18
135079,92602,18
135092,92478,18
135109,92508,18
135281,92286,18
135258,92298,18
135149,92566,18
135261,92327,18
135297,92191,18
135280,92295,18
135141,92539,18
135214,92320,18
135093,92491,18
135288,92276,18
135021,92664,18
135084,92576,18
135147,92488,18
135107,92508,18
135277,92295,18
135266,92301,18
135080,92594,18
135060,92635,18
135239,92253,18
135165,92431,18
135096,92499,18
135159,92411,18
135114,91983,18
135163,92456,18
135109,92509,18
135274,92288,18
135058,92619,18
135222,92386,18
135285,92298,18
135079,92632,18
135294,92263,18
135056,92644,18
135224,92352,18
128396,80923,18
135298,92308,18
135026,92667,18
135283,92282,18
135183,92381,18
135140,92528,18
135171,92459,18
135108,91976,18
135128,92584,18
135163,92407,18
135150,92447,18
135227,92360,18
135226,92319,18
135207,92401,18
135142,92395,18
135100,92511,18
135122,92436,18
134986,92709,18
135279,92291,18
135129,92597,18
135143,92536,18
135012,92704,18
135165,92461,18
135298,92259,18
135278,92300,18
135285,92299,18
135164,92336,18
135235,92363,18
135216,92267,18
135131,92564,18
135268,92298,18
135039,92644,18
135078,92599,18
135107,92489,18
135100,92462,18
135148,92510,18
135266,92282,18
135133,92222,18
135276,92285,18
135015,92703,18
135231,92372,18
135279,92292,18
135010,92680,18
135102,92516,18
135162,92399,18
135169,92473,18
135125,92395,18
135272,92294,18
135063,92624,18
135082,92620,18
135261,92300,18
135094,92455,18
135158,92408,18
135146,92486,18
135224,92383,18
135238,92322,18
135090,92473,18
135011,92672,18
135105,92515,18
135127,92440,18
135106,92512,18
135280,92297,18
135010,92681,18
135100,92492,18
135122,92417,18
135220,92258,18
135234,92331,18
135077,92638,18
135103,92499,18
135242,92255,18
135145,92483,18
135278,92281,18
135130,92532,18
135117,92572,18
135098,92476,18
135170,92456,18
135257,92269,18
135149,92444,18
135222,92359,18
135118,92426,18
135045,92645,18
135268,92279,18
135059,92584,18
140885,82105,18
135255,92294,18
135099,92508,18
135109,92511,18
135233,92328,18
135281,92289,18
135065,92620,18
135075,92623,18
135101,92484,18
135052,92635,18
135297,92194,18
135124,92462,18
135043,92567,18
135078,92630,18
135253,92278,18
135279,92273,18
135174,92477,18
135282,92302,18
135126,92429,18
135133,92590,18
135277,92298,18
135086,92583,18
135143,92509,18
135043,92646,18
135215,92265,18
135020,92658,18
135030,92661,18
135163,92459,18
135287,92276,18
135141,92493,18
135050,92636,18
135257,92299,18
135152,92503,18
135285,92301,18
135222,92389,18
135105,92496,18
135087,92575,18
135283,92285,18
135338,92245,18
135103,92480,18
135166,92392,18
135151,92441,18
135310,92234,18
135142,92526,18
135227,92363,18
135215,92266,18
131867,89565,18
135123,92564,18
135260,92298,18
135100,92514,18
135083,92584,18
135229,92367,18
135099,92489,18
135165,92464,18
135109,92492,18
135162,92401,18
135098,92498,18
135153,92486,18
135297,92175,18
135141,92389,18
135131,92433,18
135216,92270,18
135268,92301,18
135174,92458,18
134968,92792,18
136516,91848,18
135224,92385,18
135081,92631,18
135107,92492,18
135104,92463,18
135078,92602,18
136200,91692,18
135212,92288,18
135300,92307,18
135086,92480,18
135296,92191,18
135284,92269,18
135170,92467,18
135262,92303,18
135255,92276,18
135150,92480,18
135290,92305,18
135117,92574,18
135110,91976,18
135088,92581,18
135092,92492,18
135082,92623,18
134611,93739,18
135181,92399,18
135146,92489,18
135231,92326,18
135270,92281,18
135299,92171,18
135090,92476,18
135011,92675,18
135059,92636,18
135084,92590,18
135230,92373,18
135227,92344,18
135170,92468,18
135286,92274,18
135143,92520,18
135225,92328,18
135037,92661,18
135079,92483,18
135159,92425,18
135292,92223,18
135106,92460,18
135274,92302,18
135152,92476,18
135128,92519,18
135182,92382,18
135139,92529,18
135161,92454,18
135141,92495,18
135233,92331,18
135065,92623,18
135281,92292,18
135135,92509,18
135145,92565,18
135126,92441,18
135164,92399,18
135146,92519,18
135171,92473,18
135219,92259,18
135279,92276,18
135011,92705,18
135036,92659,18
135093,92451,18
135133,92593,18
135277,92301,18
135243,92279,18
135284,92300,18
135188,92291,18
135160,92408,18
135169,92457,18
135234,92364,18
135225,92358,18
135145,92516,18
134977,92808,18
135130,92565,18
135159,92455,18
135013,92672,18
135098,92509,18
135335,92240,18
135337,92244,18
135305,92263,18
135131,92494,18
135141,92525,18
135233,92361,18
135087,92578,18
135009,92681,18
135101,92517,18
135266,92296,18
135259,92269,18
135103,92483,18
135171,92503,18
135136,92418,18
135262,92276,18
135150,92491,18
135147,92562,18
135229,92370,18
135260,92301,18
135054,92635,18
135105,92450,18
135248,92338,18
135080,92630,18
135099,92492,18
135138,92385,18
135159,92447,18
135077,92439,18
135130,92595,18
135297,92178,18
135141,92392,18
135141,92526,18
135177,92390,18
135009,92682,18
135171,92504,18
135144,92484,18
134976,92776,18
135277,92282,18
135097,92477,18
135259,92299,18
135103,92513,18
135119,92418,18
135262,92306,18
135170,92470,18
135056,92640,18
135117,92586,18
135123,92463,18
135138,92386,18
135232,92329,18
135240,92253,18
135275,92282,18
135152,92487,18
135285,92285,18
135125,92439,18
136380,91841,18
135225,92330,18
135110,91979,18
135130,92587,18
135176,92507,18
135283,92269,18
135220,92357,18
135217,92266,18
135103,92464,18
135277,92283,18
135299,92174,18
135164,92410,18
135085,92584,18
135233,92333,18
135295,92192,18
135064,92572,18
135243,92252,18
135267,92281,18
135133,92520,18
135095,92562,18
135225,92331,18
135325,92248,18
135163,92473,18
135058,92636,18
135169,92509,18
135112,91984,18
135157,92412,18
135132,92592,18
135088,92480,18
135161,92457,18
135085,92585,18
135149,92360,18
135281,92295,18
135044,92564,18
135264,92303,18
135076,92636,18
135283,92299,18
135183,92398,18
135171,92476,18
135103,92494,18
135166,92406,18
135296,92175,18
135220,92387,18
135160,92420,18
135296,92309,18
135087,92580,18
135157,92491,18
135300,92306,18
135036,92662,18
135110,92484,18
135170,92501,18
135097,92499,18
135269,92277,18
